id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
82875291,5337520824838,"BỘ 2 HỘP VẢI ĐỰNG ĐỒ VẢI CANVAS Giúp bạn cất gọn đồ đạc, tiết kiệm không gianVải không dệt, gia cố các tông, chống mài mòn và bền.  Thiết kế tay cầm để dễ dàng cầm nắm    Thích hợp cho quần áo...",109000,169000,,60000,36,125,,available,,1000,1000,,4408565,SOHOGO
186254300,6757044055018,"ĐẶC ĐIỂM NỔI BẬT - Ga chống thấm bọc đệm với tác dụng chống thấm sẽ giải quyết được nỗi lo bị hỏng đệm, mất vệ sinh hoặc để lại mùi khó chịu do nước bẩn thấm loang lổ vào đệm, thuê giặt tốn kém mà kh...",69000,99000,,30000,30,16,,available,,1000,1000,,697923,LIDACO
72615961,9299932453911,"Hướng dẫn chọn sản phẩm theo nhu cầu: 1. Chọn  7 màu: Vàng nắng, Vàng, Phối nhiều màu, Trắng, Xanh lam, xanh lá, đỏ.2. Chọn chiều dài dây: 1 mét, 2 mét, 5 mét, 10 mét, 20 mét3. Chọn loại cấp ngu...",14000,23000,,9000,39,714,,available,,1000,1000,,851253,DEHA
176725086,6261669834512,"Thùng Rác Nắp Lật Hiro (Kèm Ruột) Nhiều Cỡ Bền Đẹp Hàng Xuất Nhật Inochi - Chính Hãng ( tặng kèm khăn lau đa năng pakasa)DUNG TÍCH : với 3 sizes 5L, 10L, 15L.Kích thước: 5L:226 x 167 x 300 mm. Khối...",139000,187800,,48800,26,4,,available,,1000,1000,,197767,Inochi
213704078,5643813449135,Đặc điểm:• Kết cấu lưới bên ngoài trong mờ hai màu gradient từ dưới lên xanh lam• Lớp lót màu xanh trong mờ và tấm lót giấy bạc• Ống hút PP màu xanh đục• Logo Siren dập nổi ở mặt trước• Nắp có ốn...,617500,650000,,32500,5,3,,available,,1000,1000,,423495,STARBUCKS
134649466,8540411390615,"Bình Nước Giữ Nhiệt, Ấm Pha Trà 2 Lớp Cách Nhiệt Inox 304 Không Gỉ Dung Tích 880ml BGN21***Thông tin sản phẩm:Mã sản phẩm: BGN21Chất liệu: inox 304Dung tích: 880mlMàu sắc: Đỏ, Nâu, Trắng*** Đặc...",249000,400000,,151000,38,55,,available,,1000,1000,,892751,TAKIHA
53599746,4643377938635,"Thích hợp khi dùng với ổ cắm điện, modem, router Giúp cố định ổ điện, modem lên tường, tiết kiệm không gian.Cách sử dụng: gồm 2 phần, một phần dán lên ổ cắm điện, một phần dán lên tường. Sau đó bạn gắ...",37900,37900,,0,0,188,,available,,1000,1000,,111461,OEM
134419412,1930179424653,"Thành phần : Nhựa HDPE, LLDPE lớp trực tiếp với thực phẩm,phụ gia tự hủy sinh học (hỗ trợ việc tự phân hủy và không phôi nhiễm vào thực phẩm)Kích thước : 17cm x 25cm, 20cm x 30cm, 25cm x 35cmĐóng gói ...",22000,29000,,7000,24,55,,available,,1000,1000,,111461,OEM
193207962,8667446727227,"Thiết kế đẹp mắt, decor phù hợp với mọi không gianChảo vân đá đáy từ Nagakawa NAG06 với màu sắc trắng trang nhã và tay cầm màu vân gỗ, có tính decor cao tô điểm sẽ làm sáng không gian bếp gia đình bạ...",388000,400000,,12000,3,5,,available,,1000,1000,,110935,Nagakawa
114616457,3605455172887,"Bàn chải massage đa năngBàn chải tắm silicon dùng được cho trẻ sơ sinh, lông mềm, có khay đựng xà phòng tiện dụng.Thiết kế có móc treo tiện dụng.Loại bàn chải gội đầu này có tính năng đàn hồi, khô...",69000,69000,,0,0,34,,available,,1000,1000,,4408565,SOHOGO
177969021,4498639784706,...,590000,590000,,0,0,41,,available,,1000,1000,,212371,2Good
94778000,9100607091971,"Ô dù được sản xuất trên công nghệ Nhật BảnĐộ mở rộng tới 120cm với 10 nan ô nan ô dày, thép dẻo chịu lực tốt hạn chế gập gẫy sản phẩmKhung, cán chắc chắn, bền đẹp không gỉNút bấm đóng mở tự động thời ...",196000,196000,,0,0,195,,available,,1000,1000,,837855,XUDI
194125082,2865427042320,"Khăn mặt sợi tre MORI cao cấp xuất Nhật 30x50cmTHÔNG TIN SẢN PHẨM- Chất liệu: 60% Sợi tre, 40% Sợi cotton cao cấp- Kích thước: 30x50cm- Trọng lượng: 70g- Màu sắc: Be, Nâu, Xanh đậm, Xanh ngọc...",21900,38000,,16100,42,33,,available,,1000,1000,,111461,OEM
152789537,8989930573947,Sợi Thủy Tinh và Glass Fiber Polymer Là Gì?Sợi thủy tinh (Glass fiber hay glass fibre) là một vật liệu bao gồm nhiều sợi thủy tinh cực kỳ mịn.Sợi thủy tinh có các tính chất cơ học gần như tương đươn...,84900,84900,,0,0,20,,available,,1000,1000,,111461,OEM
26334551,4708457970117,...,160000,160000,,0,0,525,,available,,1000,1000,,252399,A
117195930,6737511737541,"- Sản phẩm gồm 40 viên pin AA- Là loại pin thông dụng nhất- Pin AA (2A) với điện áp 1,5V/ 1 cục- Pin có độ bền và tuổi thọ cao- Không bị chảy nước khi sử dụng- Loại pin không sạcMua hàng chính h...",93500,93500,,0,0,100,,available,,1000,1000,,21437,Maxell
70087723,3596689899167,"BỘ ĐỒ ĂN BẰNG SỨ PHONG CÁCH NHẬT BẢN 12 MÓN (HOA VĂN SẮC XƯA GIẢ CỔ)Các cụ ta có câu “Nhà sạch thì mát, bát sạch ngon cơm”, các món ăn ngon nếu được ăn trên những chiếc bát đẹp sẽ làm cho chúng ta cả...",569000,569000,,0,0,183,,available,,1000,1000,,111461,OEM
134582052,9215011458640,"NỆM XUẤT NHẬT CHÍNH HÃNGKích Thước- 1m x 2m x 7cm (1ng nằm) cao cấp dày 9cm- 1m2 x 2m x 7cm- 1m4 x 2m x 7cm ( 1,2ng nằm)cao cấp dày 9cm- 1m6 x 2m x 7cm (2,3ng nằm) cao cấp dày 9cm-...",399000,500000,,101000,20,295,,available,,1000,1000,,111461,OEM
77962744,3421193261234,"LƯU Ý: LAU THẬT SẠCH TƯỜNG, ĐỂ KHÔ RỒI MỚI DÁN KEO. SAU KHI DÁN ĐỂ 12H CHO KEO ĂN RỒI MỚI ĐỀ ĐỒ LÊNCho phòng tắm luôn gọn gàng, sạch sẽSữa tắm, dầu gội để đúng chỗ, không để lung tung dưới sàn và bị ...",55000,65000,,10000,15,47,,available,,1000,1000,,4269901,MO hi
580040,1228374919714,"Chảo Đá Chống Dính Siêu Bền Sunhouse SBD24 24cm với chất liệu hợp kim nhôm dày 3mm phủ lớp chống chính an toàn và siêu bền, không dễ bong tróc lớp chống dính trên bề mặt như những loại chảo khác và đặ...",226000,290000,,64000,22,31,,available,,1000,1000,,41048,Sunhouse
73493365,1419192571943,"Đầu gắn vòi nước tiện ích, tăng áp Waternymph ASQPQ023-N0020 - sản phẩm chất lượng cao của Waternymph Co. dùng cho bồn rửa mặt, rửa bát:Thương hiệu: Waternymph (đối tác sản xuất hàng cho Xiaomi)Chất l...",84000,129000,,45000,35,347,,available,,1000,1000,,709163,Waternymph
214658904,2203205420106,"- Chất liệu: inox 304 chống gỉ, đảm bảo an toàn khi sử dụng hàng ngày.- Nắp nhựa PP chịu nhiệt có gioăng cao su chống tràn hiệu quả.- Dung tích: 600ml - Trọng lượng: 250g, rất nhẹ mang theo người- Kíc...",127500,150000,,22500,15,0,,available,,1000,1000,,839837,FuNu
174609283,6139521001397,"Thông số:- Màu sắc: Trắng, Vân gỗ sồi, Đen.- Kích thước: 54 x 10 x 25.5cm (Dài x Cao x Rộng).- Chất liệu: Gỗ công nghiệp HMR hay còn gọi là MDF lõi xanh chống ẩm bề mặt được phủ melamine có khả năn...",169000,250000,,81000,32,47,,available,,1000,1000,,201089,SIB DECOR
153467342,3035119126583,"       Có thể cắt ngắn được. Sử dụng tiện lợi, tháo rút dễ dàng. Không ảnh hưởng tới nền. Bản thân nhà tôi cũng đang dùng. Khá bền.    CÔNG DỤNG:   Nẹp cửa chắn gió lùa khe cửa, hạn chế thoát nh...",39000,49000,,10000,20,1,,available,,1000,1000,,111461,OEM
183057936,4596513822485,"- Khay giấy nến dùng được cho cả nồi vuông lẫn nồi tròn, với chức năng chống thấm dầu cực tốt giúp giữ cho nồi chiên không dầu của bạn luôn sạch sẽ - Ngoài ra giấy nến còn giúp giữ cặn thức ăn khỏi nồ...",24200,24200,,0,0,2,,available,,1000,1000,,111461,OEM
115532506,9907034045085,"️️TÊN SẢN PHẨM: Hộp bảo quản thực phẩm tách nước Homepower hình chữ nhật - Có khay lót dưới đáy, vòng ghi chú thời gian, chất liệu cao cấp an toàn cho sức khỏe️️ĐẶC ĐIỂM NỔI BẬT---------...",145000,190000,,45000,24,215,,available,,1000,1000,,883511,Homepower
48716779,7707446082524,"Combo 6 cuộn Túi đựng rác gia đình, Bao đựng rác văn phòng tiện lợi màu đen size trung 55x65An toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân...",79000,95000,,16000,17,429,,available,,1000,1000,,288231,Titapha
59341791,9663908977020,"Túi lọc trà có dây buộc1 Sản phẩm gồm 100 chiếc Túi lọc trà có dây buộc • Chất liệu vải không dệt.• Tự phân hủy, không ô nhiễm môi trường.• Một túi đựng được khoảng 20g-500g nguyên liệu tùy kích thước...",31000,31000,,0,0,2,,available,,1000,1000,,111461,OEM
191506484,3028589388051,"Đặc điểm nổi bật:Phiên bản LED nâng cấp, tăng cường bảo vệ đôi mắtTùy chỉnh vùng sáng, vùng nhiệt độ 3000-6000KMiễn RGO tiêu chuẩn, tránh xa ánh sáng xanhÁnh sáng tự nhiên, ổn định giảm thiểu kích...",383000,450000,,67000,15,40,,available,,1000,1000,,885047,TRIỀU CƯƠNG TECH 
197070658,3094683633594,"Cây Lau Nhà 360 VinBuy Thông Minh Tự Vắt với thiết kế thông minh tự vắt khô nước mà không cần đụng tay. Rất tiện lợi, sạch sẽ bảo vệ da tay sức khỏe của chị em khi lau dọn nhà cửa.Chổi lau nhà vắt k...",299000,299000,,0,0,24,,available,,1000,1000,,4224691,VinBuy
56737206,9354635833603,Túi Rác Tự Hủy Có Quai Tiện Dụng SOJI INOCHI Nhật Bản - Màu Đen Dạng Cuộn - Nhiều Size - Đa dạng công năng sử dụng Khác với các loại túi ni lông đựng rác thông thường khác phải mất hàng trăm năm mới...,30000,30000,,0,0,3,,available,,1000,1000,,197767,Inochi
148654134,5631013850984,"Áo bọc bàn ủi quần áo, áo bọc bàn làVải cotton lót mút hoa văn đẹpSản phẩm được may bằng chất liệu vải cotton có lót mút với nhiều hoa văn đẹp mắt, trang trí thêm cho không gian nhà bạn.Dễ thay thế...",79000,79000,,0,0,60,,available,,1000,1000,,4408565,SOHOGO
206242343,4574220257261," Đóng gói:  1 hộp nến thơm 4.2x6.3cm với mùi tùy chọn (hoa văn hộp là ngẫu nhiên)️ Tính năng Nến thơm làm từ sáp đậu nành, thân thiện môi trường, không nói, không độc hại. Mùi thơm tự nhiên dễ chịu g...",45000,45000,,0,0,9,,available,,1000,1000,,5706641,NAVIVU
16376462,2245545313491,"Bao Giày Đi Mưa - Áo Mưa Giày Dép Thời Trang Bằng Cao Su được thiết kế cho mọi loại giày kể cả boot đến đầu gối làm bằng cao su siêu bền, có đế cứng chống trơn giúp bảo vệ tuyệt đối cho đôi giày của b...",51400,51400,,0,0,10,,available,,1000,1000,,111461,OEM
79691104,7017499095344,"GIAO MÀU NGẪU NHIÊNHộp cơm 3 tầng giữ nhiệt có kết cấu hai lớp đặc biệt, bên trong là inox siêu dày, bên ngoài là lớp vỏ nhựa gọn nhẹ, có khả năng giữ nhiệt cao.Giữ món ăn luôn nóng sốt, ngon lành, h...",212000,300000,,88000,29,590,,available,,1000,1000,,245945,miDoctor
75664370,6210211427495,"MẦU CHĂN GỐI VĂN PHÒNG, MỀN GỐI BIỆT ĐỘI RU NGỦ SIÊU CẤP DỄ THƯƠNG MẪU MỚI 2021Các bạn văn phòng nghỉ trưa, hay cho các bé mang đi học đều rất ấm áp, hay đi du lịch xa, đi xe khách, xe giường nằm, đọ...",199000,199000,,0,0,128,,available,,1000,1000,,111461,OEM
203220338,6333240182709,"Khăn Cotton TIKILabel với thương hiệu TIKILabel, với chất lượng và độ tin cậy hoàn toàn khiến người dùng an tâm.Chất liệu 100% Cotton, mềm mại, thấm hút tốt và an toàn cho da khi sử dụng.Sản phẩm c...",110000,188000,,78000,41,4,,available,,1000,1000,,7888803,TIKILabel
56336206,8319616509732,"Giặt đúng cách:- Lần giặt đầu tiên, giặt với nước lạnh trong 5 phút (không ngâm sản phẩm với bột giặt hoặc nước xả vải), không giặt chung với đồ dùng khác. Lưu ý, trong lần giặt đầu tiên, sản phẩ...",165000,180000,,15000,8,346,,available,,1000,1000,,252399,A
191911590,6862095672556,"Túi vải Canvas đựng quần áoSọt đựng đồ cao cấp gấp gọn, chống thấm nước Giỏ đựng đồ, chăn mềnChính hãng D Danido Túi vải Canvas đựng quần áo - Sọt đựng đồ cao cấp gấp gọn, chống thấm nước - Giỏ...",75000,100000,,25000,25,7,,available,,1000,1000,,7377629,D Danido
146384829,7245909625382,"<3 TỪNG BỪNG KHAI TRƯƠNG SALE CỰC SÂU NHANH TAY MUA HÀNG ĐỂ ĐƯỢC HƯỞNG ƯU ĐÃI <3Ghế xoay văn phòng công thái học ergonomic có ngả lưng Premium 02, ghế xoay Gaming cao cấp nhập khẩu1. Thông tin...",1459000,1459000,,0,0,1,,available,,1000,1000,,111461,OEM
115673330,3040160186893,"️ Nẹp Dây Điện Kẹp Dây Sạc Đi Dây Điện Dán Tường Nhà, Bàn Làm Việc Là Sản Phẩm Giúp Bạn Nhanh Chóng Tối Ưu Lại Không Gian Một Cách Thuận Tiện & Dễ Dàng Nhất**LƯU Ý: Nẹp Dây Điện Có 3 PHÂN LOẠI Đe...",19600,40000,,20400,51,67,,available,,1000,1000,,111461,OEM
165404269,2510241933097,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi cotton - Kích thước: 60x120 cm- Trọng lượng: 350gram - Tính năng: Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kh...",98900,98900,,0,0,282,,available,,1000,1000,,111461,OEM
51265505,2382661349888,"Hộp thiết kế gọn gàng, chắc chắn phù hợp để mang đi lại hàng ngày.2 lớp cách nhiệt có thể tháo rời: giữ nhiệt thức ăn lâu hơn, lại vệ sinh dễ dàng.Chia ngăn đựng thức ăn tách riêng, sạch sẽ, không bị ...",194500,194500,,0,0,222,,available,,1000,1000,,111461,OEM
51530502,6275549684323,MIRROR SHELF - GƯƠNG KỆ ĐỨNG KHUNG GỖ HÀN QUỐC - 2 MÀU LỰA CHỌNMàu sắc : 2 màu Trắng / Vàng (màu gỗ tự nhiên) - thoải mái cho sự lựa chọn cho phù hợp với không gian của bạn.Trắng / Đen / Vàng gỗ...,450000,550000,,100000,18,110,,available,,1000,1000,,111461,OEM
77990689,7930487131618,[MẪU MỚI 2020]Bộ công tắc điều khiển từ xa 100m/30A/220V:Sản phẩm là sự kết hợp và cải tiến mẫu công tắc điều khiển từ xa thế hệ cũ với những cải tiến mới:+ Mạch điều khiển: thiết kế mới đẹp hơn có ...,88000,88000,,0,0,50,,available,,1000,1000,,111461,OEM
73550275,6210897243198," - Chổi cọ sàn nhà vệ sinh Kitimop-Z1 được thiết kế tinh tế với cán chổi chất liệu hợp kim nhôm có thể tùy chỉnh độ dài linh hoạt phù hợp với không gian nhà tắm, nhà vệ sinh. Cùng với tính năng v...",149000,285000,,136000,48,381,,available,,1000,1000,,4259821,Kitimop
143002904,6727864104855,"Ổ cắm điện đa năng SHOPTIDA thiết kế an toàn chống cháy 750 độ C - ổ điện có thanh gạt chống giật, lõi đồng dày 1,25mm2 chịu tải nồi chiên không dầu, nồi lẩu.---------------------------------------* ...",435000,449000,,14000,3,150,,available,,1000,1000,,5055663,Shoptida
118013604,9108034316208,"Thông số: - Màu sắc: Trắng, Đen, Vân gỗ.- Kích thước (Dài x Rộng x Dày): 40x20x2.5cm / 60x20x2.5cm / 80x20x2.5cm.- Chất liệu: Gỗ công nghiệp HMR hay còn gọi là MDF lõi xanh chống ẩm bề mặt được phủ...",349000,500000,,151000,30,40,,available,,1000,1000,,201089,SIB DECOR
169705136,9386039575406,"Thông tin sản phẩm :Chất liệu: Cao su đặc nguyên khốiSản xuất : Việt NamKích thước : cao 4cm, đường kính 7cm1 set gồm 4 chiếc- Được làm từ chất liệu cao su tự nhiên, mạnh mẽ, linh hoạt chống r...",145000,145000,,0,0,41,,available,,1000,1000,,5634159,Proki
11220812,9137786515631,"Dao Nhà Bếp Bread Knife Lock&Lock Ckk313 (330mm) được phủ lớp chống dính, giảm thiểu việc dính thực phẩm vào bề mặt lưỡi dao hoặc cán dao, công dụng kháng nước giúp dễ dàng sử dụng dao trong nhà b...",172000,347000,,175000,50,61,,available,,1000,1000,,48077,LocknLock
53497035,7615766542522,"Pin Maxell AAA thanLà loại pin thông dụng nhất , pin sử dụng chất liệu carbon giá thành rẻ so với pin Alkaline, với chất liệu này pin được dùng rất phổ biến trong gia đình, cơ quan… pin AAA giá rẻ hay...",52000,52000,,0,0,36,,available,,1000,1000,,21437,Maxell
1303927,3678080792657,"Bình Giữ Nhiệt Lock&Lock Name Tumbler LHC4125B là một trong số những loại bình giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp cho những chuyến dã n...",319000,644000,,325000,50,2279,,available,,1000,1000,,48077,LocknLock
181909432,1543064179465,"Chảo Suit LocknLock có phần Ion cảm ứng được phủ đầy đủ và rộng rãi dươi đáy làm gia tăng tác dụng hấp thụ nhiệtBề mặt đáy mịn giúp giảm thiểu vết xước khi cọ sátThiết kế tay cầm nhẹ, an toàn và tiệ...",351000,709000,,358000,50,28,,available,,1000,1000,,48077,LocknLock
1453915,3518922536219,"Ly Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Clip Tumbler LHC4151BLK (540ml)mang đến cảm giác thoải mái, vui vẻ khi có thể vừa lái xe vừa uống trà hoặc cà phê nóng trên đường đến công sở trong buổi...",259000,259000,,0,0,31,,available,,1000,1000,,48077,LocknLock
14764119,5704775724202,"TÍNH NĂNG NỔI BẬT:- Siêu Tiết kiệm: Sản phầm bao gồm 1 nắp thiết kế trượt đóng, mở dễ dàng và tặng kèm 1 ống hút thép thắng tái sử dụng, 1 dụng cụ vệ sinh ống hút.- Vật Liệu Cao Cấp: Ly được làm từ ...",269000,299000,,30000,10,534,,available,,1000,1000,,363961,Rinfere
63051860,8103408059471,"SỰ LỰA CHỌN TẤT CẢ TRONG 1 (ALL IN ONE)Bộ sản phẩm bao gồm tất cả những gì bạn cần cho căn phòng làm việcBao gồm đèn bàn, chân đế, kẹp bàn, 01 bóng đènBóng đèn LED có thể thay đổi 03 màu sắc vàng ...",158900,189000,,30100,16,896,,available,,1000,1000,,835483,eLights
54130086,1380654175323,"5 LÝ DO TẠI SAO BẠN GHÉT LAU NHÀ, ĐÂU LÀ GIẢI PHÁP? 1. Bạn mất rất nhiều sức, mất nhiều thời gian để lau xong 1 sàn nhà?Cây lau nhà thông minh Parroti có tấm lau cực đại (32 x 10 Cm) sẽ giúp bạn l...",229000,349000,,120000,34,568,,available,,1000,1000,,746615,Parroti
194570336,8554335536199,"Túi Đựng Đồ Lót Treo Tủ 2 Mặt, 30 Ngăn Tiết Kiệm Không GianTúi vải đựng đồ có sẵn móc treo giúp bạn treo trong tủ quần áo để sắp xếp tủ gọn gàng và khoa học hơn. Thiết kế 2 mặt với tổng cộng 30 ngăn ...",49000,49000,,0,0,8,,available,,1000,1000,,5706641,NAVIVU
173732608,5937412110953,"Combo Khăn Lau Đa Năng 2 Mặt Siêu Thấm , Khăn Lau Bếp , Khăn Lau Kính , Khăn Lau Chén Bát , Khăn Lau Tay , Khăn Lau Ô Tô PaKaSa Chất liệu sợi: Microfiber (sợi tổng hợp mịn, có đường kính nhỏ hơn 10 m...",97000,190000,,93000,49,3,,available,,1000,1000,,5033337,PaKaSa
200762341,7273114699245,"Thông tin sản phẩm:- Chất liệu: inox 304 chống gỉ, đảm bảo an toàn khi sử dụng hàng ngày.- Nắp nhựa PP chịu nhiệt có gioăng cao su chống tràn hiệu quả.- Dung tích: 600ml - Trọng lượng: 250g, rất nh...",199000,199000,,0,0,1,,available,,1000,1000,,111461,OEM
119309533,7400834045218,"ĐIỂM NỔI BẬT CỦA GỐI NGỦ NHANH GEL LẠNH EMAThiết kế chuẩn công thái học: Tốt cho đốt sống cổ, tuần hoàn máu não và hỗ trợ ngủ nhanhChất liệu cao cấp: Sự kết hợp tuyệt vời giữa cao su non và gel lạn...",325000,650000,,325000,50,468,,available,,1000,1000,,3955813,Ema
187608312,4290221624050,"M&L đã dành 1 năm để nghiên cứu, phân tích, trải nghiệm các loại chiếu mát trên thị trường, nghiên cứu về các chất liệu làm mát và công nghệ sử dụng để đưa ra sản phẩm chiếu mát cao su non vải lụa...",399000,748000,,349000,47,41,,available,,1000,1000,,7359327,M&L VIETNAM
77280475,8598326435443,"Giá đỡ sách, Giá đỡ ipad, Giá đỡ laptop, Giá đỡ điện thoại, Giá đỡ đọc kinh, Giá Đỡ Kinh bằng gỗ tre tự nhiên, có 4 rãnh điều chỉnh độ nghiêng giúp tập trung đọc sách và làm việc*** Sản phẩm được sản...",169000,320000,,151000,47,186,,available,,1000,1000,,4509271,SNF BAMBOO AND CRAFT
20332810,7251596642799,"Hướng dẫn sử dụng: cho cà phê bột vào phin giấy, kéo hai quai trên phin giấy ra và gài vào thành ly. Chế một ít nước sôi để ủ cà phê, sau khoảng 30 giây đổ thêm nước sôi vào đầy phin giấy. Nên dùng ly...",59000,59000,,0,0,232,,available,,1000,1000,,111461,OEM
210145024,2998282156771,"Đầu tưới cây tự động Monrovia hình con chim, tưới nhỏ giọt, kéo dài 24h, tiêu chuẩn Châu Âu  Bạn cần tưới cây trồng của bạn khi bạn vắng nhà, đi công tác hoặc đi du lịch? Thiết bị tự tưới cây của...",50000,50000,,0,0,10,,available,,1000,1000,,520061,Monrovia
53467695,5355174127172,"Cuộc sống tiện nghi hiện đại không gò bó theo khuôn mẫu với những cảm hứng bất chợt, bạn muốn làm việc hay giải trí ở mọi lúc, mọi nơi mình yêu thích trong căn nhà nhưng những chiếc bàn nặng trịch, cồ...",65500,65500,,0,0,0,,available,,1000,1000,,111461,OEM
186557908,5927680711757,"Chất liệu: Nylon PA66 bền, dẻo dai, chịu nhiệt tốt, có thể sử dụng ngoài trời.Kích thước: có nhiều độ dài từ 10, 15, 20, 25, 30, 40cm.Số lượng: 100 dây/góiDây rút nhựa được sử dụng thay thế các loại...",25000,25000,,0,0,32,,available,,1000,1000,,5706641,NAVIVU
213704069,9205115829807,Đặc điểm:• Vỏ ngoài màu vàng bóng mờ• Lớp lót màu vàng mờ có chèn lưỡng sắc• Nắp và ống hút màu vàng bóng mờ• Logo Siren dập nổi ở mặt trước• Nắp có ống hút và dung tích lớn• Miệng rộng giúp dễ ...,617500,650000,,32500,5,2,,available,,1000,1000,,423495,STARBUCKS
176309922,7423270173318,"       Kệ đa năng Inochi - Tokyo 4 tầng   Kích thước: 365x232x1000 mm   Khối lượng: 1685 g   Chất liệu: Nhựa PP (Polypropylen) nguyên sinh, hạt màu   Màu sắc: Trắng ngọc; Ghi sữa; Xanh nhạt  ...",222300,222300,,0,0,0,,available,,1000,1000,,197767,Inochi
197849955,5018554181838,...,459000,599000,,140000,23,32,,available,,1000,1000,,3985581,CTFAST
49556908,3786975187546,"Combo 5 miếng keo dính chuột siêu dính Keo dính chuột được sản xuất tại Việt NamChúng tôi luôn đảm bảo sản phẩm đúng như mô tả, hình ảnh, độ dính và chất lượng tuyệt đối. Khi đã bị dính keo, chuột...",26000,26000,,0,0,0,,available,,1000,1000,,111461,OEM
54460849,5138693610611,"**Bộ chăn ga gối phong cách Hàn Quốc có thiết kế độc đáo với nhiều họa tiết sinh động, đáng yêu cùng gam màu tươi sáng.**Chất liệu cotton poly mềm mịn, sợi vải dệt khít, bền màu, không xù lông và th...",229000,276000,,47000,17,87,,available,,1000,1000,,697923,LIDACO
203569872,6789176999609,"Khăn tắm hình thú 70x140cm này đẹp mê hồn luôn ạ mềm, thấm nước, nhanh khô.Khăn có thể dùng quấn cho các bé vì độ mềm mịn của khăn là rất tốt.Ưu điểm nổi trội của ẻm này là khổ rất rộng các bạn có t...",36100,38000,,1900,5,8,,available,,1000,1000,,839837,FuNu
90572910,2432718581700,"ĐẾ CAO SU CHỐNG RUNG MÁY GIẶT HT SYS CHỐNG RUNG MÁY GIẶT HT SYSĐẾ LÓT MÁY GIẶT - CHỐNG RUNG- CHỐNG ỒN HT SYSHT SYS | THÔNG TIN SẢN PHẨM:  Tên sản phẩm: Chân đỡ đa năng máy sấy, máy giặt, tủ lạnh...",83000,139000,,56000,40,47,,available,,1000,1000,,737237,HT SYS
67262282,1745745199211,Túi Hút Chân Không Thực Phẩm Hai Mặt TrơnGiới Thiệu Sản PhẩmĐóng gói chân không thực phẩm là một phương pháp bảo quản thực phẩm đang được áp dụng phổ biến và tiên tiến trong cuộc sống hiện đại nhằm...,107800,115000,,7200,6,143,,available,,1000,1000,,111461,OEM
209887497,2840583981703,ĐẶC ĐIỂM:Sơn tĩnh điệnNắp đậy chống đổ nướcLogo Siren của Starbucks được khắc nổiThân 2 lớp cách nhiệt chân khôngDung Tích: 12Oz/ 355 mlBẢO QUẢN & SỬ DỤNG:Không dùng lò vi sóngChỉ rửa bằng...,380000,400000,,20000,5,1,,available,,1000,1000,,423495,STARBUCKS
141143706,4370540957706,...,249000,349000,,100000,29,76,,available,,1000,1000,,363961,Rinfere
127747995,3156330539235,"CHĂN CỪU TAFURONG - Chăn Len Cừu Mông Cổ thế hệ mới ra mắt 2021️~Thiết kế 2 mặt chăn cừu cực kỳ bắt mắt, mặt trước dệt đan len, mặt sau lớp lông cừu siêu ấm siêu mềm nổi tiếng đến từ những chú cừu Mô...",399000,500000,,101000,20,176,,available,,1000,1000,,697923,LIDACO
137572447,8742219876227,"Philips là một trong những thương hiệu chiếu sáng đáng tin cậy hàng đầu trên toàn thế giới. Với đến công nghệ luôn được cải tiến, chất lượng sản phẩm vượt trội, giá thành hợp lý giúp cải thiện và nâng...",39000,66000,,27000,41,166,,available,,1000,1000,,19018,Philips
116598902,9644972387165,Nhiệt ẩm kế Bamboo Life Nhiệt kế điện tử đo nhiệt độ phòng Ẩm kế điện tử đo độ ẩm phòng ngủ thông minh có đèn nhỏ gọn chính xác hàng chính hãng BAMBOO LIFE – ĐỒ DÙNG CHO BÉ TỪ SỢI TRE THIÊN NHIÊN✓...,149000,199000,,50000,25,108,,available,,1000,1000,,4430657,Bamboo Life
51476716,6575351325491,"Sản phẩm đũa Inox thực sự không phổ biến ở Việt Nam, đa phần lí do mọi người không dùng vì “TRƠN, KHÓ GẮP”. Nhưng với đũa Inox 304 / 316 kiểu mới nhất dưới đây của DandiHome, tất cả sự bất tiện đó sẽ...",400000,400000,,0,0,684,,available,,1000,1000,,277519,DandiHome
73547953,5034525603625,"- Dụng cụ lau kính 2 mặt nam châm Kitimop có thiết kế thông minh giúp bạn lau 1 lần sạch 2 mặt kính, phù hợp lau kính cửa sổ chung cư, kính bể cá, kính cường lực an toàn, tiện lợi, hiệu quả. 1. ƯU Đ...",99000,185000,,86000,46,298,,available,,1000,1000,,4259821,Kitimop
